5.415965989232063293e-02, 1.455111487302929163e-04, 1.754738623276352882e-03, 7.716764807701110840e-01, 2.310558455064892769e-03, 3.112786216661334038e-03, 1.668403297662734985e-01
3.751796953110897448e-07, 2.660847542301780777e-08, 1.943866373039782047e-04, 2.327033598703565076e-06, 5.326988272713606420e-08, 9.998012185096740723e-01, 1.699546601230395027e-06
2.173950197175145149e-03, 9.470462828176096082e-06, 2.728012623265385628e-03, 1.209690119139850140e-03, 9.469114542007446289e-01, 3.638952421169960871e-06, 4.696381092071533203e-02
6.254120171070098877e-02, 1.794918644009158015e-04, 1.064518000930547714e-03, 3.823643550276756287e-02, 2.238963171839714050e-02, 1.750574301695451140e-04, 8.754137158393859863e-01
8.531837920600082725e-06, 2.684418404896860011e-06, 4.133274705964140594e-05, 9.961377978324890137e-01, 4.584330781653989106e-06, 1.859204028733074665e-03, 1.945861848071217537e-03
9.381291456520557404e-03, 5.215942510403692722e-04, 2.076985128223896027e-02, 7.454721344402059913e-05, 8.253175020217895508e-02, 8.334810845553874969e-04, 8.858875036239624023e-01
4.751819360535591841e-04, 8.255853317677974701e-03, 3.675737082958221436e-01, 5.381280207075178623e-04, 6.200391054153442383e-01, 4.558671935228630900e-05, 3.072416642680764198e-03
4.050583447678945959e-05, 4.467085091164335608e-06, 1.272132358280941844e-04, 9.987987279891967773e-01, 1.146589170275547076e-06, 1.027688267640769482e-03, 2.084795056589427986e-07
1.642439165152609348e-04, 5.096136646898230538e-06, 9.991897940635681152e-01, 1.578473188601492438e-06, 6.156096351332962513e-04, 4.770919531438266858e-06, 1.885082565422635525e-05
6.891815923154354095e-03, 1.475695171393454075e-04, 9.703760743141174316e-01, 1.200234009957057424e-06, 2.113790996372699738e-02, 2.079498372040688992e-04, 1.237624674104154110e-03
3.982046619057655334e-03, 3.160697233397513628e-04, 9.232622981071472168e-01, 2.617689897306263447e-04, 1.902294461615383625e-03, 7.026787847280502319e-02, 7.682622708671260625e-06
8.872242569923400879e-01, 1.290018088184297085e-03, 4.273953847587108612e-03, 2.656258270144462585e-02, 5.668741650879383087e-04, 4.698249977082014084e-03, 7.538401335477828979e-02
6.255586165934801102e-03, 8.744744118303060532e-04, 9.090551137924194336e-01, 1.208310388028621674e-02, 4.351317510008811951e-02, 1.863295957446098328e-02, 9.585501626133918762e-03
6.745884194970130920e-03, 7.667169847991317511e-05, 2.035016566514968872e-01, 1.283105928450822830e-03, 1.041732206940650940e-01, 4.798024427145719528e-03, 6.794213652610778809e-01
5.987014155834913254e-04, 1.830093096941709518e-03, 1.004710420966148376e-02, 1.276554889045655727e-03, 1.002982375212013721e-03, 9.841849803924560547e-01, 1.059499918483197689e-03
1.504328247392550111e-04, 2.904037955886451527e-06, 1.059850864112377167e-02, 1.868069288320839405e-03, 6.733241025358438492e-04, 9.849194288253784180e-01, 1.787359360605478287e-03
1.422105878591537476e-01, 7.595895440317690372e-04, 4.301051050424575806e-02, 7.992544174194335938e-01, 4.594025202095508575e-03, 9.420468471944332123e-03, 7.504287059418857098e-04
3.855403818420199968e-08, 2.558327949486738362e-08, 9.852517843246459961e-01, 8.212234803295359598e-08, 3.606902282626833767e-06, 1.474438421428203583e-02, 1.299443486146856230e-08
3.675048649311065674e-01, 5.543178413063287735e-04, 6.459215655922889709e-03, 2.672912960406392813e-04, 1.649966835975646973e-02, 7.837456905690487474e-06, 6.087068319320678711e-01
4.745314799947664142e-05, 2.429810556350275874e-04, 9.308179020881652832e-01, 1.525250081613194197e-05, 6.868275254964828491e-02, 4.382148972581489943e-07, 1.933480089064687490e-04
3.436020761728286743e-02, 2.551079378463327885e-04, 3.346882164478302002e-01, 7.597958669066429138e-03, 3.021621406078338623e-01, 1.635213196277618408e-01, 1.574150323867797852e-01
6.733150803484022617e-05, 7.723126145720016211e-06, 1.345716184005141258e-03, 9.927995204925537109e-01, 7.359278970398008823e-05, 3.695078485179692507e-04, 5.336576141417026520e-03
1.238534040749073029e-02, 4.767104983329772949e-04, 1.300574094057083130e-01, 9.946643695002421737e-05, 6.287549138069152832e-01, 1.428648945875465870e-03, 2.267974913120269775e-01
2.188281118869781494e-01, 9.615122107788920403e-04, 7.711216807365417480e-01, 1.639817492105066776e-05, 3.382996423169970512e-03, 1.166534028016030788e-03, 4.522817675024271011e-03
2.049816213548183441e-02, 2.007771399803459644e-04, 2.710043191909790039e-01, 6.322329491376876831e-02, 6.119166016578674316e-01, 1.532376627437770367e-03, 3.162450715899467468e-02
3.592314169509336352e-05, 2.516326276236213744e-06, 1.774395443499088287e-02, 1.199001417262479663e-06, 9.319252058048732579e-06, 9.821783900260925293e-01, 2.870271600841078907e-05
1.897794718388468027e-04, 4.935160905006341636e-05, 9.107456803321838379e-01, 1.785029075108468533e-03, 1.052123727276921272e-03, 8.577268570661544800e-02, 4.052941803820431232e-04
1.952946186065673828e-02, 8.767246617935597897e-04, 1.145071350038051605e-03, 4.780417308211326599e-03, 7.556179910898208618e-02, 1.871795539045706391e-04, 8.979192972183227539e-01
1.064511161530390382e-05, 7.449035592799191363e-07, 1.296354639634955674e-05, 9.999285936355590820e-01, 1.283380697714164853e-05, 1.753804099280387163e-05, 1.653814979363232851e-05
1.602535508573055267e-02, 2.969437337014824152e-04, 8.667865991592407227e-01, 9.059614967554807663e-06, 1.158193573355674744e-01, 1.278383206226862967e-05, 1.049932558089494705e-03
5.096502136439085007e-03, 3.925159573554992676e-03, 8.432695865631103516e-01, 5.996657162904739380e-02, 5.627241730690002441e-02, 2.951111271977424622e-02, 1.958564622327685356e-03
1.502839499153196812e-03, 3.808943074545823038e-05, 5.730261281132698059e-02, 1.889363676309585571e-02, 8.846570849418640137e-01, 7.065191748552024364e-04, 3.689932078123092651e-02
1.588399522006511688e-02, 1.582117937505245209e-02, 8.898065090179443359e-01, 1.158565166406333447e-03, 2.215448580682277679e-02, 2.526148967444896698e-02, 2.991384640336036682e-02
8.007321525838051457e-07, 2.038397951764636673e-06, 9.053039320860989392e-06, 9.991434812545776367e-01, 1.601455369382165372e-05, 8.400737669944646768e-07, 8.276766748167574406e-04
2.986422714457148686e-06, 7.998710884749016259e-07, 2.528652112232521176e-05, 9.994367957115173340e-01, 4.678731784224510193e-04, 2.871758988476358354e-05, 3.756597288884222507e-05
7.778825761306507047e-08, 1.986581388280228566e-08, 1.176921387013862841e-07, 9.504818916320800781e-01, 2.873366838684887625e-06, 4.058392732986249030e-06, 4.951097071170806885e-02
9.472050666809082031e-01, 8.957852696767076850e-05, 6.952257361263036728e-03, 1.515267696231603622e-02, 2.829254232347011566e-02, 1.663532020756974816e-04, 2.141606062650680542e-03
5.713502690196037292e-02, 5.404455587267875671e-04, 4.074914904776960611e-04, 9.318802356719970703e-01, 4.184446763247251511e-03, 7.153965998440980911e-05, 5.780767649412155151e-03
4.707370884716510773e-03, 2.878616214729845524e-05, 7.912939041852951050e-02, 1.481796056032180786e-01, 4.153541475534439087e-02, 6.922017931938171387e-01, 3.421764448285102844e-02
4.244335889816284180e-01, 5.865547573193907738e-04, 2.880715727806091309e-01, 3.774350916501134634e-04, 2.755151391029357910e-01, 5.967660807073116302e-03, 5.048064049333333969e-03
8.712406158447265625e-01, 6.150766741484403610e-03, 1.613518223166465759e-02, 7.642019540071487427e-02, 2.892007585614919662e-03, 2.671323344111442566e-02, 4.479575145523995161e-04
7.312058936804533005e-03, 2.513467334210872650e-04, 2.952564321458339691e-02, 9.279711842536926270e-01, 3.549624525476247072e-04, 3.226946666836738586e-02, 2.315288642421364784e-03
9.677177667617797852e-01, 1.911607384681701660e-02, 4.929386079311370850e-03, 1.454794546589255333e-03, 4.899425548501312733e-04, 2.142592100426554680e-03, 4.149441141635179520e-03
7.396178841590881348e-01, 1.522890850901603699e-02, 4.667640477418899536e-02, 8.802386582829058170e-04, 6.118669733405113220e-02, 6.758964806795120239e-02, 6.882021576166152954e-02
2.657337188720703125e-01, 9.272533468902111053e-03, 3.024574220180511475e-01, 6.497886031866073608e-02, 2.818717658519744873e-01, 1.198293454945087433e-02, 6.370280683040618896e-02
9.259204864501953125e-01, 1.647981349378824234e-03, 1.517292670905590057e-02, 8.882953785359859467e-03, 1.362499897368252277e-03, 4.679236188530921936e-02, 2.209176745964214206e-04
1.857585011748597026e-04, 2.091977421514457092e-06, 2.853676269296556711e-04, 9.990910291671752930e-01, 5.134650677973695565e-07, 4.132453177589923143e-04, 2.203076655860058963e-05
1.644180156290531158e-03, 1.241713907802477479e-04, 1.946080243214964867e-03, 9.891464710235595703e-01, 3.601862816140055656e-03, 1.854425878264009953e-03, 1.682744012214243412e-03
7.264432962983846664e-03, 6.115357973612844944e-04, 1.934199221432209015e-02, 1.816218951717019081e-03, 9.089218378067016602e-01, 3.822294296696782112e-03, 5.822159722447395325e-02
7.925722748041152954e-02, 3.506904933601617813e-03, 7.085061818361282349e-02, 1.098453649319708347e-03, 2.724464749917387962e-03, 2.811187878251075745e-02, 8.144504427909851074e-01
8.679680177010595798e-04, 5.497087840922176838e-06, 9.221921936841681600e-05, 1.406733208568766713e-04, 3.831552108749747276e-03, 2.514521384000545368e-06, 9.950596094131469727e-01
3.463854780420660973e-03, 6.001158617436885834e-04, 5.822227685712277889e-04, 9.950698614120483398e-01, 2.298502222402021289e-04, 1.228346900461474434e-05, 4.188622915535233915e-05
6.924723088741302490e-02, 3.050675382837653160e-03, 1.961161568760871887e-02, 8.645130321383476257e-03, 1.434558779001235962e-01, 2.987696556374430656e-03, 7.530018091201782227e-01
4.757872316986322403e-03, 5.670120590366423130e-04, 3.629235317930579185e-03, 4.364027082920074463e-02, 2.958246041089296341e-03, 2.053118497133255005e-02, 9.239161610603332520e-01
1.091057318262755871e-03, 1.328971939074108377e-05, 3.746167058125138283e-03, 2.063166029984131455e-04, 1.346021424978971481e-02, 2.411595778539776802e-04, 9.812417030334472656e-01
3.116780817508697510e-01, 9.723632829263806343e-04, 5.588471889495849609e-02, 1.837408672145102173e-05, 5.042906999588012695e-01, 2.075462107313796878e-04, 1.269482076168060303e-01
1.024094037711620331e-02, 2.364165993640199304e-04, 3.017528681084513664e-03, 1.016356796026229858e-01, 3.497052472084760666e-03, 6.858509965240955353e-03, 8.745138645172119141e-01
5.435425788164138794e-02, 5.859372904524207115e-04, 7.435048818588256836e-01, 4.557384923100471497e-02, 6.183484941720962524e-02, 6.331672519445419312e-02, 3.082942590117454529e-02
7.607754319906234741e-03, 5.025421705795451999e-05, 7.802160456776618958e-03, 4.811785370111465454e-02, 1.239002030342817307e-02, 1.103963516652584076e-02, 9.129922986030578613e-01
9.953030347824096680e-01, 5.745621165260672569e-04, 2.834802435245364904e-04, 4.874598744208924472e-06, 3.125188406556844711e-03, 6.451435297094576526e-08, 7.087706471793353558e-04
8.441277896054089069e-05, 1.713050181706421426e-07, 5.129705016315710964e-08, 9.999127388000488281e-01, 3.676999540402903222e-07, 4.794508754457638133e-07, 1.769044729371671565e-06
4.239514961312806918e-09, 2.886502814547498019e-09, 8.902572568025846067e-10, 9.999992847442626953e-01, 2.874917868211923633e-07, 2.715242608530843427e-08, 3.597926934162387624e-07
8.481615623168181628e-07, 1.488352836531703360e-06, 2.808748149618622847e-06, 9.862813353538513184e-01, 1.206240267492830753e-05, 8.539787086192518473e-05, 1.361604966223239899e-02
1.697286643320694566e-05, 7.668257353543594945e-07, 7.018980454631673638e-07, 9.997890591621398926e-01, 1.215019835854036501e-07, 1.914620661409571767e-04, 9.070069495464849751e-07
7.783789769746363163e-04, 6.722013040416641161e-06, 1.989649608731269836e-03, 6.558525562286376953e-02, 3.092922270298004150e-05, 9.315497279167175293e-01, 5.934456203249283135e-05
9.241537451744079590e-01, 3.048764847335405648e-05, 7.343853265047073364e-02, 1.296916616411181167e-05, 3.264256520196795464e-05, 2.217273926362395287e-03, 1.144242778536863625e-04
9.977490305900573730e-01, 1.054706663126125932e-04, 9.283769177272915840e-04, 9.339977987110614777e-04, 3.817963806795887649e-05, 2.323413646081462502e-04, 1.252213769475929439e-05
3.540816251188516617e-04, 2.063441934296861291e-04, 8.115055388770997524e-04, 2.051870105788111687e-03, 3.326349193230271339e-03, 3.808863693848252296e-04, 9.928689599037170410e-01
9.586765081621706486e-04, 9.495864105701912194e-06, 5.494568031281232834e-04, 9.760202169418334961e-01, 6.842005066573619843e-03, 2.450568899803329259e-06, 1.561773009598255157e-02
3.103578090667724609e-02, 5.529014742933213711e-04, 8.213803172111511230e-03, 4.197837261017411947e-04, 1.561851948499679565e-01, 9.459534194320440292e-04, 8.026465773582458496e-01
4.764553741551935673e-04, 1.160914780484745279e-05, 5.297842653817497194e-05, 9.988991022109985352e-01, 2.428741754556540400e-05, 2.911360643338412046e-04, 2.443162375129759312e-04
4.601522505254251882e-07, 1.176220507659309078e-06, 1.059532769431825727e-05, 9.998243451118469238e-01, 4.945638283970765769e-05, 6.589636177523061633e-05, 4.803004412679001689e-05
2.251092955702915788e-04, 2.824047840022103628e-07, 5.065099103376269341e-04, 9.854285120964050293e-01, 4.398414148454321548e-06, 1.358601450920104980e-02, 2.490813203621655703e-04
9.853205084800720215e-01, 5.330858039087615907e-05, 1.769495895132422447e-03, 2.918629797932226211e-05, 3.382345894351601601e-03, 1.892698346637189388e-04, 9.255938231945037842e-03
2.570964628830552101e-03, 2.950528869405388832e-04, 6.797889247536659241e-03, 9.815968871116638184e-01, 6.847414653748273849e-03, 5.621889722533524036e-04, 1.329623628407716751e-03
1.731915690470486879e-04, 1.001369309960864484e-05, 2.643080952111631632e-04, 9.916953444480895996e-01, 7.656075526028871536e-03, 3.051117710128892213e-05, 1.705591712379828095e-04
2.429894637316465378e-03, 4.445493686944246292e-03, 8.018553256988525391e-03, 1.083542825654149055e-03, 9.665421843528747559e-01, 1.064274227246642113e-03, 1.641613990068435669e-02
1.558316219598054886e-02, 2.922475687228143215e-04, 5.053260922431945801e-02, 2.014230471104383469e-03, 8.395758457481861115e-03, 9.066498279571533203e-01, 1.653220318257808685e-02
1.280020689591765404e-03, 3.385459131095558405e-04, 8.459093570709228516e-01, 1.205813823617063463e-04, 1.502589285373687744e-01, 1.312545373366447166e-05, 2.079380443319678307e-03
1.970245037227869034e-03, 3.669941361295059323e-05, 8.327825069427490234e-01, 5.573638190981000662e-07, 1.620107591152191162e-01, 3.975378058385103941e-04, 2.801631577312946320e-03
2.341493236599490047e-04, 2.109273054884397425e-06, 4.289396747481077909e-04, 6.019700595061294734e-05, 1.039859489537775517e-05, 9.990838766098022461e-01, 1.803528866730630398e-04
8.209583163261413574e-01, 1.365223526954650879e-02, 4.086348786950111389e-02, 2.328753937035799026e-03, 3.913025557994842529e-02, 2.838406246155500412e-03, 8.022865653038024902e-02
8.784025311470031738e-01, 2.729111351072788239e-03, 1.254210714250802994e-02, 3.078781254589557648e-02, 5.996228754520416260e-02, 1.178016759695310611e-06, 1.557497121393680573e-02
6.685416446998715401e-04, 1.961674570338800550e-06, 2.758859191089868546e-04, 9.954661130905151367e-01, 1.739648054353892803e-03, 1.659561803535325453e-06, 1.846176455728709698e-03
9.536982774734497070e-01, 1.910385435621719807e-05, 1.389142562402412295e-04, 1.109070703387260437e-02, 5.546175874769687653e-03, 2.793555495372856967e-06, 2.950407750904560089e-02
1.055512984748929739e-04, 9.532154763292055577e-07, 7.016857125563547015e-05, 1.498854999226750806e-06, 3.024913021363317966e-04, 1.520554747003188822e-06, 9.995179176330566406e-01
5.375467299018055201e-05, 1.830091150623047724e-06, 5.221467654337175190e-05, 9.996706247329711914e-01, 5.833659997733775526e-06, 6.307428702712059021e-05, 1.527840504422783852e-04
4.374347099656006321e-06, 2.945290816569468006e-06, 2.808953240673872642e-06, 9.998463392257690430e-01, 8.511515261488966644e-06, 4.646972593036480248e-05, 8.854760380927473307e-05
4.689909983426332474e-04, 1.225106825586408377e-05, 9.052008390426635742e-04, 9.840664863586425781e-01, 1.882990036392584443e-04, 2.875911304727196693e-04, 1.407124008983373642e-02
6.816042065620422363e-01, 6.140636280179023743e-03, 3.863009437918663025e-02, 7.456605881452560425e-02, 3.984286915510892868e-03, 1.193514764308929443e-01, 7.572321593761444092e-02
1.586927175521850586e-01, 2.160047180950641632e-03, 1.905699074268341064e-02, 2.051995396614074707e-01, 1.594370417296886444e-02, 3.351650899276137352e-03, 5.955953598022460938e-01
8.610733857494778931e-06, 1.431913801752671134e-06, 1.205731336995086167e-06, 9.999316930770874023e-01, 3.964945335610536858e-06, 4.240866473992355168e-05, 1.071876613423228264e-05
3.738822124432772398e-04, 9.913999292621156201e-07, 6.023536116117611527e-06, 9.994950294494628906e-01, 6.563423812622204423e-05, 5.654265260091051459e-05, 1.853649223448883276e-06
1.291177868843078613e-01, 5.038954317569732666e-03, 2.789609432220458984e-01, 1.045218887156806886e-04, 5.802559256553649902e-01, 2.711502602323889732e-04, 6.250707898288965225e-03
3.968261880800127983e-04, 2.853691694326698780e-05, 3.664541291072964668e-03, 7.079395436448976398e-05, 7.269892841577529907e-02, 4.027673858217895031e-04, 9.227375388145446777e-01
2.871321100883506006e-07, 2.180758862380116625e-08, 1.153720461388729746e-07, 9.999948740005493164e-01, 4.029848099662558525e-08, 3.992367965111043304e-06, 5.876333375454123598e-07
1.692107529379427433e-03, 2.851595490938052535e-05, 9.785787202417850494e-03, 4.174010609858669341e-05, 7.294826675206422806e-03, 9.731103181838989258e-01, 8.046744391322135925e-03
3.937333126202702260e-09, 1.132008028981168479e-11, 5.294376395625910448e-11, 1.000000000000000000e+00, 1.721639386609297162e-09, 6.289836651518498911e-09, 1.386901082867098012e-08
1.430140156298875809e-02, 4.978266544640064240e-03, 7.239348441362380981e-02, 8.640635496703907847e-05, 8.664053678512573242e-01, 2.373496536165475845e-04, 4.159767925739288330e-02
1.360537856817245483e-01, 1.777916477294638753e-04, 1.303694210946559906e-02, 9.430590434931218624e-04, 2.565515935420989990e-01, 2.245604846393689513e-04, 5.930122733116149902e-01
2.609925810247659683e-03, 7.569122681161388755e-05, 9.846188426017761230e-01, 3.341115370858460665e-04, 5.706612020730972290e-03, 5.918841809034347534e-03, 7.358022266998887062e-04
3.894308954477310181e-02, 2.311526914127171040e-04, 4.865556210279464722e-02, 1.344392774626612663e-03, 6.113033294677734375e-01, 3.200266510248184204e-02, 2.675198316574096680e-01
1.183258485980331898e-03, 3.458828723523765802e-05, 1.220344286412000656e-02, 6.128603126853704453e-05, 2.055907845497131348e-01, 1.592275570146739483e-03, 7.793343067169189453e-01
1.061169314198195934e-05, 1.460680550735560246e-06, 4.152548171987291425e-06, 9.925852417945861816e-01, 4.568820804706774652e-05, 4.206970061204629019e-06, 7.348620332777500153e-03
5.843808758072555065e-04, 1.229465124197304249e-04, 4.073058371432125568e-04, 2.087133543682284653e-05, 3.016729373484849930e-03, 1.976077328436076641e-05, 9.958279728889465332e-01
5.004470362418578233e-12, 4.354000666950685883e-12, 1.357921934619366056e-11, 9.999995231628417969e-01, 5.549652057346143863e-11, 1.607755422128320788e-07, 3.637066754436091287e-07
1.919754967093467712e-02, 1.066345837898552418e-03, 8.224455267190933228e-02, 9.824677836149930954e-04, 8.777258992195129395e-01, 1.040963223204016685e-03, 1.774219609797000885e-02
7.341868877410888672e-01, 1.239177864044904709e-02, 1.306606642901897430e-02, 1.286230981349945068e-04, 1.090471819043159485e-02, 1.101369503885507584e-02, 2.183081507682800293e-01
9.729913473129272461e-01, 2.248488366603851318e-03, 5.468213930726051331e-03, 7.183815352618694305e-03, 6.614286452531814575e-03, 5.089809565106406808e-05, 5.442980211228132248e-03
9.382133483886718750e-01, 7.005672086961567402e-04, 7.137792184948921204e-03, 1.197170233353972435e-03, 3.905586898326873779e-02, 5.597369163297116756e-04, 1.313549093902111053e-02
2.921991050243377686e-03, 1.653991785133257508e-05, 2.788880010484717786e-05, 3.112147969659417868e-04, 5.927251768298447132e-04, 1.476304169045761228e-04, 9.959819316864013672e-01
6.915665835549589247e-07, 3.645328376933321124e-07, 6.540468575622071512e-07, 9.963119626045227051e-01, 1.953483661054633558e-06, 1.251219655387103558e-04, 3.559187520295381546e-03
1.540916785597801208e-02, 1.662502327235415578e-04, 3.270687907934188843e-02, 6.295909406617283821e-04, 5.387409329414367676e-01, 4.969670499122003093e-06, 4.123422205448150635e-01
1.844166763476096094e-05, 4.563112088362686336e-05, 2.119056298397481441e-04, 9.994547963142395020e-01, 5.823105311719700694e-05, 5.176175181986764073e-05, 1.591244799783453345e-04
3.097727661952376366e-03, 1.646805030759423971e-04, 9.839330911636352539e-01, 4.827725060749799013e-04, 8.663227781653404236e-03, 1.724903238937258720e-03, 1.933632185682654381e-03
9.162546694278717041e-02, 6.730080116540193558e-03, 1.394226402044296265e-02, 1.901542954146862030e-02, 7.900699377059936523e-01, 2.521465765312314034e-03, 7.609532773494720459e-02
4.929358965455321595e-07, 1.128981352849223185e-07, 2.883021181787626119e-07, 9.999796152114868164e-01, 1.434887394680117723e-06, 2.283382087853169651e-07, 1.791056274669244885e-05
1.382506452500820160e-04, 8.965103188529610634e-05, 9.705596566200256348e-01, 2.978324657306075096e-03, 5.628307815641164780e-03, 6.258865818381309509e-03, 1.434696465730667114e-02
6.090750730436411686e-07, 9.779610365967528196e-08, 7.236010901578993071e-08, 9.999673366546630859e-01, 1.112871473196719307e-06, 3.886737687253116746e-08, 3.068322621402330697e-05
3.665179610252380371e-01, 1.972398487851023674e-03, 1.070121526718139648e-01, 1.510779566160636023e-05, 2.450025528669357300e-01, 2.658834680914878845e-02, 2.528915405273437500e-01
1.116407336667180061e-03, 2.062199637293815613e-04, 8.703619241714477539e-03, 1.182827749289572239e-03, 9.644241929054260254e-01, 6.849659141153097153e-03, 1.751705817878246307e-02
8.915433681977447122e-06, 5.381375700608259649e-08, 5.777011625468730927e-03, 1.738836488129891222e-07, 1.788484524922751007e-07, 9.942136406898498535e-01, 7.545075675352563849e-09
2.773017389699816704e-03, 3.955591528210788965e-04, 1.464447239413857460e-03, 9.562815427780151367e-01, 6.719079101458191872e-05, 7.533279713243246078e-03, 3.148500248789787292e-02
3.373976051807403564e-02, 4.157216288149356842e-03, 4.252953827381134033e-01, 2.083118670270778239e-05, 5.155994892120361328e-01, 3.470834599283989519e-06, 2.118381857872009277e-02
9.017049451358616352e-04, 2.306242095073685050e-06, 2.773444430204108357e-05, 9.642877266742289066e-04, 9.866411564871668816e-04, 6.312754703685641289e-05, 9.970542192459106445e-01
6.740848068147897720e-03, 2.743153345363680273e-06, 8.152152877300977707e-04, 2.163590688724070787e-04, 2.936600474640727043e-03, 5.616614362224936485e-05, 9.892320632934570312e-01
7.827256917953491211e-01, 7.159336237236857414e-04, 4.060564097017049789e-03, 3.681262023746967316e-03, 2.972924895584583282e-02, 2.594106830656528473e-02, 1.531462073326110840e-01
2.327894093468785286e-03, 9.669158316683024168e-06, 1.488066511228680611e-03, 1.505367690697312355e-04, 2.515713218599557877e-03, 2.197544381488114595e-04, 9.932883381843566895e-01
2.436367212794721127e-04, 4.867075404035858810e-06, 4.066729452461004257e-03, 8.732629939913749695e-03, 3.954591520596295595e-04, 9.859937429428100586e-01, 5.630358937196433544e-04
1.888926955871284008e-03, 9.703853720566257834e-06, 2.688163658604025841e-04, 9.850808978080749512e-01, 5.837150965817272663e-04, 8.135484677040949464e-06, 1.215984579175710678e-02
1.380620598793029785e-01, 1.618347247131168842e-03, 4.783118609338998795e-03, 4.870500561082735658e-05, 4.739037454128265381e-01, 3.382209979463368654e-04, 3.812458515167236328e-01
4.342466294765472412e-01, 4.036168381571769714e-02, 1.760787516832351685e-01, 6.113870767876505852e-06, 3.373251259326934814e-01, 2.578447340056300163e-03, 9.403232485055923462e-03
2.369728637859225273e-03, 1.053264895745087415e-05, 9.290232658386230469e-01, 5.261123806121759117e-05, 2.398533513769507408e-03, 6.611552089452743530e-02, 2.977758776978589594e-05
2.013869285583496094e-01, 5.532663688063621521e-02, 2.825683057308197021e-01, 6.210235733306035399e-05, 3.445653021335601807e-01, 9.733235347084701061e-04, 1.151174083352088928e-01
1.119130756705999374e-02, 3.834911854937672615e-03, 3.372379243373870850e-01, 1.168406531214714050e-01, 5.193148255348205566e-01, 1.221104757860302925e-03, 1.035925373435020447e-02
4.677534401416778564e-01, 3.547229571267962456e-04, 9.612315148115158081e-02, 1.876354366540908813e-01, 7.555596530437469482e-02, 9.861068101599812508e-04, 1.715911328792572021e-01
1.624846085906028748e-02, 9.362837590742856264e-05, 1.677657812833786011e-01, 9.747121112013701349e-06, 6.084699630737304688e-01, 2.125226455973461270e-05, 2.073910981416702271e-01
9.440363645553588867e-01, 8.321054046973586082e-04, 4.367823712527751923e-03, 2.813727860484505072e-06, 4.057000949978828430e-02, 4.817255830857902765e-04, 9.709121659398078918e-03
2.169888466596603394e-02, 2.920721424743533134e-03, 7.935226559638977051e-01, 9.394491644343361259e-05, 1.388948969542980194e-02, 1.644061505794525146e-01, 3.468161216005682945e-03
6.355304270982742310e-02, 9.490077354712411761e-05, 8.778052777051925659e-02, 3.744213609024882317e-03, 3.163605928421020508e-01, 3.972428676206618547e-04, 5.280694365501403809e-01
1.090119779109954834e-02, 8.788878913037478924e-04, 9.219701290130615234e-01, 2.258853754028677940e-03, 6.381914764642715454e-02, 4.769684528582729399e-05, 1.241129066329449415e-04
3.820255398750305176e-01, 9.025359526276588440e-03, 1.302152406424283981e-02, 1.183389758807606995e-05, 5.723266601562500000e-01, 9.907753337756730616e-06, 2.357916347682476044e-02
1.054877042770385742e-02, 5.103793810121715069e-04, 1.744854263961315155e-02, 7.042339444160461426e-01, 5.638023372739553452e-03, 7.243035826832056046e-03, 2.543773949146270752e-01
